#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16474	2022-07-30 01:48:00-04:00	2022-07-30 04:42:00-04:00	d	20	-0.4109	0.09273276113817305
16475	2022-07-30 05:02:00-04:00	2022-07-30 09:06:00-04:00	d	20	-0.4187	0.11944608866812202
16476	2022-07-30 09:15:00-04:00	2022-07-30 12:37:00-04:00	d	20	-0.4207	0.09449126882170648
16477	2022-07-30 14:42:00-04:00	2022-07-30 18:37:00-04:00	d	20	-0.4347	0.09468458457617747
16478	2022-07-30 19:31:00-04:00	2022-07-30 20:51:00-04:00	d	20	-0.4362	0.0251008377451922
16480	2022-07-30 21:49:00-04:00	2022-07-30 22:05:00-04:00	d	20	-0.4409	0.003520784352288031
16482	2022-07-30 22:46:00-04:00	2022-07-31 02:47:00-04:00	d	20	-0.4331	0.10164573350018187
16483	2022-07-31 02:49:00-04:00	2022-07-31 06:48:00-04:00	d	20	-0.4196	0.09570164076225406
16484	2022-07-31 06:50:00-04:00	2022-07-31 10:59:00-04:00	d	20	-0.4090	0.10870643444730071
16489	2022-07-31 12:07:00-04:00	2022-07-31 16:11:00-04:00	d	20	-0.4217	0.10809020343837349
16490	2022-07-31 16:13:00-04:00	2022-07-31 20:13:00-04:00	d	20	-0.4312	0.11491358528622034
16491	2022-07-31 20:15:00-04:00	2022-07-31 23:14:00-04:00	d	20	-0.4100	0.06614450457189383
16493	2022-08-01 00:31:00-04:00	2022-08-01 04:29:00-04:00	d	20	-0.3773	0.11118440494954293
16494	2022-08-01 04:31:00-04:00	2022-08-01 04:55:00-04:00	d	20	-0.3660	0.008490689696824708
16495	2022-08-01 05:14:00-04:00	2022-08-01 09:05:00-04:00	d	20	-0.3610	0.10003168784670503
16498	2022-08-01 14:40:00-04:00	2022-08-01 16:08:00-04:00	d	20	0.3895	0.028914587990875804
16500	2022-08-02 02:17:00-04:00	2022-08-02 06:15:00-04:00	d	20	0.5109	0.10764429284635135
16501	2022-08-02 06:18:00-04:00	2022-08-02 08:42:00-04:00	d	20	0.5201	0.046452024478880846
16502	2022-08-02 09:55:00-04:00	2022-08-02 14:01:00-04:00	d	20	0.5539	0.1034642644589848
