#run	start_time	stop_time	species	cell	charge_avg_online	charge_avg_offline_cc	charge_avg_offline	run_dose(Pe/cm2)	cc_on	cc_off	pol_on	pol_off
16752	2022-08-22 03:18:00-04:00	2022-08-22 04:47:00-04:00	p	15	-0.5118	-0.5259	-0.4986	0.06434680993078357	-3.6738	-3.7748	-0.5133	-0.4998
16753	2022-08-22 16:50:00-04:00	2022-08-22 17:54:00-04:00	p	15	-0.5241	-0.5385	-0.5147	0.05332827340125154	-3.6738	-3.7748	-0.5254	-0.5155
16754	2022-08-22 18:03:00-04:00	2022-08-22 22:05:00-04:00	p	15	-0.5186	-0.5329	-0.5092	0.19991355881748554	-3.6738	-3.7748	-0.5113	-0.5017
16755	2022-08-22 22:10:00-04:00	2022-08-23 02:23:00-04:00	p	15	-0.5065	-0.5204	-0.4967	0.19927933860723035	-3.6738	-3.7748	-0.5014	-0.4915
16756	2022-08-23 02:28:00-04:00	2022-08-23 03:23:00-04:00	p	15	-0.4999	-0.5136	-0.4899	0.03665099817520617	-3.6738	-3.7748	-0.5017	-0.4920
16757	2022-08-23 04:58:00-04:00	2022-08-23 09:09:00-04:00	p	15	-0.5022	-0.5160	-0.4919	0.18931778662163903	-3.6738	-3.7748	-0.4991	-0.4889
16758	2022-08-23 09:12:00-04:00	2022-08-23 12:37:00-04:00	p	15	-0.4999	-0.5137	-0.4892	0.15603689854714647	-3.6738	-3.7748	-0.5045	-0.4926
16759	2022-08-23 13:02:00-04:00	2022-08-23 17:07:00-04:00	p	15	-0.5022	-0.5160	-0.4898	0.21252140159547178	-3.6738	-3.7748	-0.5048	-0.4917
16761	2022-08-23 17:21:00-04:00	2022-08-23 21:20:00-04:00	p	15	-0.5072	-0.5212	-0.4940	0.16193694404558595	-3.6738	-3.7748	-0.5084	-0.4951
16762	2022-08-23 21:22:00-04:00	2022-08-24 01:14:00-04:00	p	15	-0.5091	-0.5231	-0.4954	0.18874505428195	-3.6738	-3.7748	-0.5106	-0.4966
16763	2022-08-24 01:19:00-04:00	2022-08-24 03:53:00-04:00	p	15	-0.5096	-0.5237	-0.4955	0.10224531040061144	-3.6738	-3.7748	-0.5137	-0.4998
16765	2022-08-24 05:39:00-04:00	2022-08-24 09:03:00-04:00	p	15	-0.5138	-0.5280	-0.4994	0.15527198262493455	-3.6738	-3.7748	-0.5168	-0.5019
16766	2022-08-24 09:08:00-04:00	2022-08-24 10:36:00-04:00	p	15	-0.5137	-0.5278	-0.4990	0.06533653039024737	-3.6738	-3.7748	-0.5144	-0.4995
16767	2022-08-24 16:04:00-04:00	2022-08-24 20:04:00-04:00	p	15	0.5899	0.6062	0.5790	0.18467358072724643	-3.6738	-3.7748	0.5865	0.5755
16768	2022-08-25 20:10:00-04:00	2022-08-26 00:08:00-04:00	p	15	0.0000	0.0000	0.0000	0.0	-3.6738	-3.7748	0.5865	0.5755
16769	2022-08-25 00:15:00-04:00	2022-08-25 02:04:00-04:00	p	15	0.5829	0.5989	0.5695	0.09122745414225397	-3.6738	-3.7748	0.5825	0.5687
16770	2022-08-25 02:38:00-04:00	2022-08-25 06:38:00-04:00	p	15	0.5792	0.5952	0.5650	0.17016842997255124	-3.6738	-3.7748	0.5764	0.5617
16771	2022-08-25 06:43:00-04:00	2022-08-25 11:01:00-04:00	p	15	0.5741	0.5898	0.5588	0.21219670752206335	-3.6738	-3.7748	0.5733	0.5569
16772	2022-08-25 11:04:00-04:00	2022-08-25 14:20:00-04:00	p	15	0.5703	0.5859	0.5539	0.16804261990807573	-3.6738	-3.7748	0.5674	0.5510
16773	2022-08-25 14:53:00-04:00	2022-08-25 14:56:00-04:00	p	15	0.5679	0.5835	0.5512	0.003759580746522545	-3.6738	-3.7748	0.5682	0.5513
16882	2022-09-06 22:23:00-04:00	2022-09-06 23:20:00-04:00	d	20	0.3509	0.3807	0.3807	0.0785412268855061	-1.3400	-1.4538	0.3498	0.3796
16883	2022-09-06 23:35:00-04:00	2022-09-06 23:43:00-04:00	d	20	0.3499	0.3796	0.3797	0.011105220607111485	-1.3400	-1.4538	0.3497	0.3795
16884	2022-09-06 23:50:00-04:00	2022-09-07 00:13:00-04:00	d	20	0.3487	0.3784	0.3784	0.03157276227175966	-1.3400	-1.4538	0.3496	0.3788
16887	2022-09-07 00:40:00-04:00	2022-09-07 01:38:00-04:00	d	20	0.3471	0.3765	0.3766	0.07971730106343457	-1.3400	-1.4538	0.3464	0.3760
16888	2022-09-07 01:43:00-04:00	2022-09-07 03:00:00-04:00	d	20	0.3451	0.3744	0.3745	0.10263402712146481	-1.3400	-1.4538	0.3440	0.3732
16889	2022-09-07 03:03:00-04:00	2022-09-07 06:39:00-04:00	d	20	0.3410	0.3700	0.3701	0.27298654489272045	-1.3400	-1.4538	0.3387	0.3676
16890	2022-09-07 06:42:00-04:00	2022-09-07 08:05:00-04:00	d	20	0.3377	0.3663	0.3665	0.0706680052499725	-1.3400	-1.4538	0.3398	0.3689
16898	2022-09-07 17:38:00-04:00	2022-09-07 18:52:00-04:00	d	20	0.2360	0.2560	0.2560	0.028321739173999577	-1.3400	-1.4538	0.2455	0.2664
16899	2022-09-07 18:54:00-04:00	2022-09-07 19:36:00-04:00	d	20	0.2548	0.2765	0.2765	0.014218066133286252	-1.3400	-1.4538	0.2590	0.2809
16901	2022-09-07 19:52:00-04:00	2022-09-07 20:32:00-04:00	d	20	0.2713	0.2943	0.2944	0.024547618193761105	-1.3400	-1.4538	0.2782	0.3019
16902	2022-09-07 20:37:00-04:00	2022-09-08 00:49:00-04:00	d	20	0.3138	0.3365	0.3365	0.2112811882408581	-1.4100	-1.4538	0.3574	0.3686
16903	2022-09-08 00:56:00-04:00	2022-09-08 04:50:00-04:00	d	20	0.3667	0.3781	0.3780	0.21326546554679965	-1.4100	-1.4538	0.3707	0.3818
16904	2022-09-08 04:56:00-04:00	2022-09-08 08:42:00-04:00	d	20	0.3710	0.3826	0.3825	0.20871380574430237	-1.4100	-1.4538	0.3696	0.3811
16905	2022-09-08 08:49:00-04:00	2022-09-08 13:11:00-04:00	d	20	0.3675	0.3789	0.3789	0.24725333219085738	-1.4100	-1.4538	0.3653	0.3764
16906	2022-09-08 12:29:00-04:00	2022-09-08 14:34:00-04:00	d	20	0.3663	0.3777	0.3776	0.04731937785832744	-1.4100	-1.4538	0.3691	0.3805
16907	2022-09-08 14:41:00-04:00	2022-09-08 16:36:00-04:00	d	20	0.3657	0.3771	0.3771	0.08861638924185437	-1.4100	-1.4538	0.3640	0.3756
16908	2022-09-08 16:55:00-04:00	2022-09-08 18:19:00-04:00	d	20	0.3625	0.3737	0.3738	0.0749112992970788	-1.4100	-1.4538	0.3613	0.3726
16909	2022-09-08 18:33:00-04:00	2022-09-08 18:37:00-04:00	d	20	0.3617	0.3730	0.3731	0.0031849342862157346	-1.4100	-1.4538	0.3616	0.3729
16910	2022-09-08 18:48:00-04:00	2022-09-08 22:47:00-04:00	d	20	0.3573	0.3684	0.3683	0.1880065163053678	-1.4100	-1.4538	0.3513	0.3621
16911	2022-09-08 22:50:00-04:00	2022-09-09 02:30:00-04:00	d	20	0.3458	0.3566	0.3564	0.20252247146336327	-1.4100	-1.4538	0.3425	0.3530
16912	2022-09-09 02:33:00-04:00	2022-09-09 05:25:00-04:00	d	20	0.3410	0.3516	0.3514	0.14582430711403488	-1.4100	-1.4538	0.3421	0.3523
16913	2022-09-09 05:58:00-04:00	2022-09-09 09:19:00-04:00	d	20	0.3375	0.3480	0.3479	0.17516390960212747	-1.4100	-1.4538	0.3355	0.3457
16918	2022-09-09 11:43:00-04:00	2022-09-09 13:12:00-04:00	d	20	0.3356	0.3460	0.3458	0.08393113092113606	-1.4100	-1.4538	0.3374	0.3474
16922	2022-09-09 14:24:00-04:00	2022-09-09 18:18:00-04:00	d	20	0.3342	0.3446	0.3444	0.21575520756996328	-1.4100	-1.4538	0.3325	0.3428
16923	2022-09-09 19:10:00-04:00	2022-09-09 23:04:00-04:00	d	20	-0.2881	-0.2933	-0.2932	0.21160586767719503	-1.4100	-1.4353	-0.3092	-0.3146
16924	2022-09-09 23:10:00-04:00	2022-09-10 02:53:00-04:00	d	20	-0.3123	-0.3179	-0.3179	0.20116258507877327	-1.4100	-1.4353	-0.3171	-0.3228
16925	2022-09-10 03:00:00-04:00	2022-09-10 04:41:00-04:00	d	20	-0.3144	-0.3200	-0.3200	0.09071073714811849	-1.4100	-1.4353	-0.3159	-0.3215
16926	2022-09-10 04:46:00-04:00	2022-09-10 04:51:00-04:00	d	20	-0.3144	-0.3200	-0.3198	0.004689419791252727	-1.4100	-1.4353	-0.3141	-0.3196
16927	2022-09-10 05:51:00-04:00	2022-09-10 09:24:00-04:00	d	20	-0.3137	-0.3193	-0.3193	0.20270450850092359	-1.4100	-1.4353	-0.3118	-0.3174
16928	2022-09-10 09:27:00-04:00	2022-09-10 13:02:00-04:00	d	20	-0.3126	-0.3182	-0.3182	0.2017429782442133	-1.4100	-1.4353	-0.3115	-0.3168
16929	2022-09-10 13:07:00-04:00	2022-09-10 14:10:00-04:00	d	20	-0.3108	-0.3164	-0.3164	0.05968904104898026	-1.4100	-1.4353	-0.3113	-0.3169
16931	2022-09-10 14:22:00-04:00	2022-09-10 17:59:00-04:00	d	20	-0.3059	-0.3114	-0.3114	0.16603668371869326	-1.4100	-1.4353	-0.3127	-0.3184
16932	2022-09-10 18:59:00-04:00	2022-09-10 21:57:00-04:00	d	20	-0.3084	-0.3140	-0.3140	0.15801769274132865	-1.4100	-1.4353	-0.3071	-0.3127
16933	2022-09-10 22:57:00-04:00	2022-09-11 02:33:00-04:00	d	20	-0.3060	-0.3115	-0.3115	0.20533347253369405	-1.4100	-1.4353	-0.3042	-0.3096
16934	2022-09-11 02:39:00-04:00	2022-09-11 06:28:00-04:00	d	20	-0.3030	-0.3084	-0.3085	0.19601248499351656	-1.4100	-1.4353	-0.3017	-0.3070
16935	2022-09-11 06:41:00-04:00	2022-09-11 10:20:00-04:00	d	20	-0.3006	-0.3060	-0.3060	0.19927944398042988	-1.4100	-1.4353	-0.2986	-0.3040
16943	2022-09-11 11:31:00-04:00	2022-09-11 11:43:00-04:00	d	20	-0.2979	-0.3032	-0.3033	0.01263914768332747	-1.4100	-1.4353	-0.2970	-0.3024
16944	2022-09-11 11:49:00-04:00	2022-09-11 12:57:00-04:00	d	20	-0.2960	-0.3013	-0.3014	0.06491673956023872	-1.4100	-1.4353	-0.2968	-0.3022
16945	2022-09-11 15:38:00-04:00	2022-09-11 18:27:00-04:00	d	20	-0.1560	-0.1607	-0.1607	0.14769138663085293	-1.4100	-1.4528	-0.1858	-0.1913
16946	2022-09-11 18:33:00-04:00	2022-09-11 19:46:00-04:00	d	20	-0.1973	-0.2033	-0.2033	0.05307810911629293	-1.4100	-1.4528	-0.2111	-0.2176
16947	2022-09-11 20:12:00-04:00	2022-09-11 23:05:00-04:00	d	20	-0.2285	-0.2354	-0.2354	0.13371053580875256	-1.4100	-1.4528	-0.2516	-0.2594
16948	2022-09-11 23:11:00-04:00	2022-09-12 01:41:00-04:00	d	20	-0.2554	-0.2631	-0.2630	0.0334707357248872	-1.4100	-1.4528	-0.2598	-0.2676
16950	2022-09-12 05:38:00-04:00	2022-09-12 05:44:00-04:00	d	20	-0.2613	-0.2692	-0.2691	0.006432487581893383	-1.4100	-1.4528	-0.2614	-0.2694
16951	2022-09-12 05:47:00-04:00	2022-09-12 09:30:00-04:00	d	20	-0.2724	-0.2807	-0.2806	0.19082112004731935	-1.4100	-1.4528	-0.2835	-0.2918
16952	2022-09-12 09:38:00-04:00	2022-09-12 13:20:00-04:00	d	20	-0.2906	-0.2995	-0.2993	0.1979778128021642	-1.4100	-1.4528	-0.2958	-0.3048
16958	2022-09-12 14:05:00-04:00	2022-09-12 17:33:00-04:00	d	20	-0.3007	-0.3099	-0.3098	0.20053137375665112	-1.4100	-1.4528	-0.3029	-0.3120
16959	2022-09-12 17:41:00-04:00	2022-09-12 21:10:00-04:00	d	20	-0.3053	-0.3146	-0.3146	0.19673814328379788	-1.4100	-1.4528	-0.3059	-0.3149
16960	2022-09-12 21:21:00-04:00	2022-09-13 00:07:00-04:00	d	20	-0.3060	-0.3153	-0.3153	0.1536759698629747	-1.4100	-1.4528	-0.3059	-0.3151
16961	2022-09-13 00:14:00-04:00	2022-09-13 00:26:00-04:00	d	20	-0.3060	-0.3153	-0.3153	0.013448174393814257	-1.4100	-1.4528	-0.3057	-0.3151
16962	2022-09-13 00:31:00-04:00	2022-09-13 00:37:00-04:00	d	20	-0.3057	-0.3150	-0.3151	0.006712653059432517	-1.4100	-1.4528	-0.3059	-0.3154
16963	2022-09-13 00:42:00-04:00	2022-09-13 04:09:00-04:00	d	20	-0.3062	-0.3155	-0.3156	0.1973747110630337	-1.4100	-1.4528	-0.3076	-0.3170
16964	2022-09-13 04:15:00-04:00	2022-09-13 07:47:00-04:00	d	20	-0.3064	-0.3158	-0.3158	0.20029234854078506	-1.4100	-1.4528	-0.3059	-0.3153
16965	2022-09-13 07:49:00-04:00	2022-09-13 11:55:00-04:00	d	20	-0.3063	-0.3156	-0.3157	0.1880331375137913	-1.4100	-1.4528	-0.3047	-0.3139
16967	2022-09-13 12:09:00-04:00	2022-09-13 14:18:00-04:00	d	20	-0.3041	-0.3133	-0.3134	0.11955714640465506	-1.4100	-1.4528	-0.3028	-0.3120
16968	2022-09-13 14:26:00-04:00	2022-09-13 16:59:00-04:00	d	20	-0.3030	-0.3122	-0.3124	0.1463439522951369	-1.4100	-1.4528	-0.3023	-0.3116
16982	2022-09-14 23:40:00-04:00	2022-09-15 01:53:00-04:00	p	20	0.7035	0.7025	0.6973	0.08719530631110056	-1.6261	-1.6240	0.7078	0.7014
16983	2022-09-15 01:55:00-04:00	2022-09-15 05:56:00-04:00	p	20	0.7054	0.7045	0.6990	0.20830681980320065	-1.6261	-1.6240	0.7020	0.6956
16984	2022-09-15 06:03:00-04:00	2022-09-15 10:05:00-04:00	p	20	0.6986	0.6977	0.6921	0.2073399165515328	-1.6261	-1.6240	0.6977	0.6913
16986	2022-09-15 10:12:00-04:00	2022-09-15 12:09:00-04:00	p	20	0.6929	0.6920	0.6863	0.11013918466991983	-1.6261	-1.6240	0.6891	0.6823
